"index","CHROM","POS","pvals","qvals","median_temp_scaled","max_temp_scaled","median_sal_scaled","min_sal_scaled","pred","cand"
"V1012","Chr02",31679202,0.0573108399789455,0.383250462942904,0.016653100442617,-0.0328382154448442,-0.0124249671491479,0.03676313540948,"min_sal_scaled",FALSE
"V1013","Chr02",31934300,0.0911197474988314,0.505739585752197,0.00895417924309274,0.153190790697786,0.0587378046175107,0.00813236749997002,"max_temp_scaled",FALSE
"V1014","Chr02",31937810,0.484686593314337,0.970543170732851,0.00654990723762427,-0.0241014761405047,0.00321767433469687,-0.0105090132031442,"median_temp_scaled",FALSE
"V1015","Chr02",31941173,0.262090608502197,0.828861549388198,0.00322807869521275,0.00335058982188683,0.00409944987577919,-0.0131272485408824,"median_sal_scaled",FALSE
"V1016","Chr02",32073003,0.201190375780617,0.77906369796054,0.00316079403222402,0.00558975228209716,0.00209801513586435,-0.0135251967971961,"max_temp_scaled",FALSE
"V1017","Chr02",32125510,0.134672103438359,0.642868720186883,-0.000290231645287281,-0.0176932122098454,0.00452837448581135,0.0216364743494696,"min_sal_scaled",FALSE
"V1018","Chr02",32212736,0.0102725807123014,0.150663518631566,-0.0937095202171443,-0.0564666531779047,-0.0741847727427407,-0.010676113826735,"min_sal_scaled",FALSE
"V1019","Chr02",32355247,0.385873344979572,0.936460012276562,0.00603267361200524,-0.00977842142519241,0.000212871600675638,0.0151235901515667,"min_sal_scaled",FALSE
"V102","Chr01",5048630,0.926327096320842,0.998996531622954,-0.00378456397539083,0.00939809010360147,-0.00200601507492277,-0.000316983675021371,"max_temp_scaled",FALSE
"V1020","Chr02",32541250,0.456768495200862,0.970543170732851,-0.0242701948533201,-0.035140479943507,-0.0564530375812592,0.00575817231056947,"min_sal_scaled",FALSE
"V1021","Chr02",32644193,0.443833233009703,0.970543170732851,-0.0238158289459357,-0.0228743008134179,-0.0202994766582924,0.00926880411834382,"min_sal_scaled",FALSE
"V1022","Chr02",32879684,0.00176809124984163,0.0447327086209931,-0.0377507685599734,0.0963541404824638,0.0262903960312397,-0.00642625341242327,"max_temp_scaled",FALSE
"V1023","Chr02",32964471,0.424832686616324,0.95807716218759,-0.00449039269952364,-0.0197576907195002,-0.0048154406303926,0.00911491376155433,"min_sal_scaled",FALSE
"V1024","Chr02",33053078,0.970920402274247,0.998996531622954,-0.00474396811319505,0.00714899021485746,0.000671727087134166,-0.000742466750779398,"max_temp_scaled",FALSE
"V1025","Chr02",33065433,0.0703486464960874,0.419604107587665,-0.0432899759253528,-0.00576874511008292,-0.00385033515119025,-0.00438983686138005,"median_sal_scaled",FALSE
"V1026","Chr02",33068745,0.644198971098817,0.991120895029404,0.095656549091607,0.0212197812243275,-0.0495947174379834,-0.0203209449358888,"median_temp_scaled",FALSE
"V1027","Chr02",33084185,0.853578326363504,0.998996531622954,-0.00392282299621244,-0.00468197809083524,0.00857023670312994,-0.00309613321527308,"median_sal_scaled",FALSE
"V1028","Chr02",33535552,0.829640551363638,0.998996531622954,-0.00989787531416306,-0.00914834317356583,0.0065551699853514,-0.00209228158226284,"median_sal_scaled",FALSE
"V1029","Chr02",33668251,0.747151661204776,0.998996531622954,-0.00456020734188879,-0.00134254816813845,-0.00844179139302291,-0.00283279408113721,"max_temp_scaled",FALSE
"V103","Chr01",5079968,0.0821147674497155,0.465112749957717,-0.0100487109446291,-0.0384065253849098,-0.0652146251172488,0.0113972028370266,"min_sal_scaled",FALSE
"V1030","Chr02",33779967,0.988324032467942,0.998996531622954,0.00396925471897644,-0.0051626165613606,-0.00155998526969167,0.00214463022114436,"median_temp_scaled",FALSE
"V1031","Chr02",33986328,0.41410658367794,0.95807716218759,0.00229137085139115,-0.00912045379908644,-0.00496052112162709,0.0160144743417784,"min_sal_scaled",FALSE
"V1032","Chr02",34066831,0.151622316792392,0.692218577115341,0.0105216333859386,-0.0243326202803572,-0.0179517656727077,0.0214329619504687,"min_sal_scaled",FALSE
"V1033","Chr02",34108669,0.243693750682184,0.828861549388198,0.00250347620963778,-0.0174647567340753,-0.0149632723676243,0.0136888652662167,"min_sal_scaled",FALSE
"V1034","Chr02",34192264,0.456005224523342,0.970543170732851,0.013424446590737,0.020152905750686,0.00462164572119961,-0.000409285258165602,"max_temp_scaled",FALSE
"V1035","Chr02",34252586,0.0480511223942428,0.361477086875574,0.0138722170995546,-0.0270461227586865,0.00266355977456412,0.025175230146675,"min_sal_scaled",FALSE
"V1036","Chr02",34433572,0.791606000329687,0.998996531622954,0.00697566903425131,0.00683187874085167,0.0114428888892047,-0.00973457590099987,"median_sal_scaled",FALSE
"V1037","Chr02",34513261,0.512543740785326,0.970543170732851,0.0146042487339399,-0.0122415306887301,-0.00693516942978086,0.00699537117481409,"median_temp_scaled",FALSE
"V1038","Chr02",34587303,0.431702752922472,0.95807716218759,0.0183269739421561,0.00139941645347506,-0.00954623956850448,0.00424727909773883,"median_temp_scaled",FALSE
"V1039","Chr02",34588023,0.994044114659412,0.998996531622954,-0.00250291575190424,-0.00242537944373173,0.000927846184690916,-0.00208062913449729,"median_sal_scaled",FALSE
"V104","Chr01",5135467,0.133756564606604,0.639962421403524,-0.0333381040381436,0.0203248192040587,-0.00136029518399982,-0.00649888629186521,"max_temp_scaled",FALSE
"V1040","Chr02",34771903,0.919329038210727,0.998996531622954,0.00457009042943235,-0.0050617324377952,0.00151216878933286,-0.00326448482626689,"median_temp_scaled",FALSE
"V1041","Chr02",34787195,0.925531793134148,0.998996531622954,0.000314411968721573,-0.0211541987509351,-0.00474184735775951,0.00165652696719446,"min_sal_scaled",FALSE
"V1042","Chr02",34787872,0.624890179043231,0.983028880401269,0.0130186262162553,0.0298055807509283,0.026828179893118,-0.0195240951596681,"max_temp_scaled",FALSE
"V1043","Chr02",34852898,0.053840025350538,0.366498468529672,-0.00226751656450843,-0.0376698874491593,-0.015088866646236,0.00297355343131691,"min_sal_scaled",FALSE
"V1044","Chr02",34880541,0.431702752922472,0.95807716218759,0.0183269739421561,0.00139941645347506,-0.00954623956850448,0.00424727909773883,"median_temp_scaled",FALSE
"V1045","Chr02",34912046,0.891785282067259,0.998996531622954,-0.00424638785918955,0.00064943720841269,0.00878737051718348,-0.00182992906931526,"median_sal_scaled",FALSE
"V1046","Chr02",34927822,0.127573454995468,0.62069392526641,0.00960602226729241,0.033115772948075,-0.0119373041558465,0.00748735228005776,"max_temp_scaled",FALSE
"V1047","Chr02",34937807,0.767257204117809,0.998996531622954,0.00668126499301026,-0.0063953499934024,-0.0113112623235351,0.00281343568476116,"median_temp_scaled",FALSE
"V1048","Chr02",35039081,0.342905180083319,0.891550739876613,0.0150281513299824,-0.0271106739486557,0.000361633372284995,0.0198083729704413,"min_sal_scaled",FALSE
"V1049","Chr02",35233601,0.38828248043736,0.940198180134812,-0.00971894738125852,-0.00683183939674144,0.0333799806028158,-0.0130283461029885,"median_sal_scaled",FALSE
"V105","Chr01",5168228,0.884111321508116,0.998996531622954,0.0075529027659455,-0.00725150260593378,-0.00639170114536047,0.00487013430911274,"median_temp_scaled",FALSE
"V1050","Chr02",35258842,0.0183311609794843,0.184792419703273,-0.02162804212692,0.0528994962365823,0.0121500986042105,-0.00300508584207706,"max_temp_scaled",FALSE
"V1051","Chr02",35332905,0.431182011681088,0.95807716218759,-0.0260167613096804,0.0141308005660138,0.000268587044526165,-0.00208196734234346,"max_temp_scaled",FALSE
"V1052","Chr02",35396412,0.747151661204776,0.998996531622954,-0.00456020734188879,-0.00134254816813845,-0.00844179139302291,-0.00283279408113721,"max_temp_scaled",FALSE
"V1053","Chr02",35447583,0.590215361647655,0.971545823628789,0.00768305058578148,-0.0214163969476006,-0.00919406167998991,0.0132998887866085,"min_sal_scaled",FALSE
"V1054","Chr02",35475150,0.859579691614429,0.998996531622954,0.00099195570245842,0.00948151866045238,0.00608655031521514,0.00166233980511332,"max_temp_scaled",FALSE
"V1055","Chr02",35533934,0.431182011681088,0.95807716218759,-0.0260167613096804,0.0141308005660138,0.000268587044526165,-0.00208196734234346,"max_temp_scaled",FALSE
"V1056","Chr02",35554592,0.166308156885268,0.737097174165946,-0.0143753990966752,-0.03956735868124,0.042337217426495,-0.010885980153316,"median_sal_scaled",FALSE
"V1057","Chr02",35617352,0.611847597327665,0.971545823628789,0.00492775135396411,-0.00892405206059134,-0.0146685349655782,0.00372566223078296,"median_temp_scaled",FALSE
"V1058","Chr02",35748718,0.39271287756461,0.944927353234245,0.015428538039298,-0.0363903271513274,-0.00561019637560138,0.0092565451825968,"median_temp_scaled",FALSE
"V1059","Chr02",35931626,0.147866265134135,0.680184819617021,0.00470671032834303,0.00167279521798758,0.00120022764216493,-0.0137665154681016,"median_temp_scaled",FALSE
"V106","Chr01",5189837,0.466355460623105,0.970543170732851,0.00494807345752609,-0.0148324521210769,0.0170602318367851,-0.00252906449678704,"median_sal_scaled",FALSE
"V1060","Chr02",35932371,0.409547662273165,0.95526166272366,-0.00819384865331086,0.0225565896381406,0.00504699008696006,-0.00088765766276014,"max_temp_scaled",FALSE
"V1061","Chr02",35947345,0.197003159186976,0.77906369796054,-0.0270161359935829,-0.0169916595887886,-0.00369400195862863,-0.0110992902551535,"median_sal_scaled",FALSE
"V1062","Chr02",35955017,0.101837842115474,0.546253866895017,0.0188927358384477,-0.0584425507840849,-0.0036657865708654,0.0265605489462912,"min_sal_scaled",FALSE
"V1063","Chr02",36129773,0.98056524471703,0.998996531622954,-0.00500530150444712,0.00581122910074548,0.00138772568969078,-0.00114046583959427,"max_temp_scaled",FALSE
"V1064","Chr02",36209526,0.986278665655883,0.998996531622954,0.00369511884529266,0.00435384251935429,0.00277094281499553,-0.00235149457360194,"max_temp_scaled",FALSE
"V1065","Chr02",36215881,0.986426917617818,0.998996531622954,-0.00489267567817163,-0.00297613708299384,-0.000867439249064362,-0.0015081485123832,"median_sal_scaled",FALSE
"V1066","Chr02",36236253,0.465754515602554,0.970543170732851,-0.0137986670146694,0.0353297366888766,0.014655489395457,-0.0122137240298977,"max_temp_scaled",FALSE
"V1067","Chr02",36373510,0.890644881671493,0.998996531622954,-0.0110049282192986,-0.00419980499513222,6.28032125481473e-05,0.00038149359821116,"min_sal_scaled",FALSE
"V1068","Chr02",36383912,0.0612323535040951,0.395534947315815,-0.0163929866098673,0.0433482666729948,-0.0167498963211932,-0.00500748283230643,"max_temp_scaled",FALSE
"V1069","Chr02",36403834,0.424832686616324,0.95807716218759,-0.00449039269952364,-0.0197576907195002,-0.0048154406303926,0.00911491376155433,"min_sal_scaled",FALSE
"V107","Chr01",5197799,0.0536475129466017,0.366498468529672,0.00721005307447226,0.0344144290968165,-0.0191016941124808,0.00794682106019597,"max_temp_scaled",FALSE
"V1070","Chr02",36526604,0.598789276310324,0.971545823628789,0.00295100333871136,-0.00612605009778468,0.0115856229216492,-0.00221928554610478,"median_sal_scaled",FALSE
"V1071","Chr02",36541105,0.462002130407305,0.970543170732851,0.00957322637466704,-0.00445863944666176,-0.0152855687202088,0.00304034716349235,"median_temp_scaled",FALSE
"V1072","Chr02",36585051,0.691473857031739,0.998996531622954,-0.00473015636743058,-0.00920288114064304,0.00778086226508815,-0.00404849132863506,"median_sal_scaled",FALSE
"V1073","Chr02",36633947,0.767257204117809,0.998996531622954,0.00668126499301026,-0.0063953499934024,-0.0113112623235351,0.00281343568476116,"median_temp_scaled",FALSE
"V1074","Chr02",36646439,0.873065106060665,0.998996531622954,0.0193778706656267,-0.0131672340089148,0.0531155648976527,0.0138165493344638,"median_sal_scaled",FALSE
"V1075","Chr02",36667212,0.632814360261673,0.987268446944727,0.0143773193423713,-0.0215283068221117,-0.0110868890324789,0.00935057230626587,"median_temp_scaled",FALSE
"V1076","Chr02",36706835,0.48293069171192,0.970543170732851,-0.00201193932835889,-0.00195640011873396,0.016219395675891,-0.00412824893288336,"median_sal_scaled",FALSE
"V1077","Chr02",36707865,0.728303190556763,0.998996531622954,0.00239784126602496,-0.0141559334267289,-0.0118741591399153,0.00586780390003768,"min_sal_scaled",FALSE
"V1078","Chr02",36782324,0.720957769445706,0.998996531622954,-0.0141150147483394,-0.00202047037555005,-0.00518949187489693,-0.000300697456140077,"min_sal_scaled",FALSE
"V1079","Chr02",36793073,0.854145253488335,0.998996531622954,0.00273301093234948,-0.00331062638543603,0.008791946044419,-0.00155373333717154,"median_sal_scaled",FALSE
"V108","Chr01",5294153,0.964054826371724,0.998996531622954,0.00655244966168598,-0.011193191138621,0.00550096963639388,-0.00281586784118194,"median_temp_scaled",FALSE
"V1080","Chr02",36845499,0.565594401395022,0.971545823628789,-8.20644566282317e-05,0.0228828276696473,0.00317076539357407,-0.00291352130350006,"max_temp_scaled",FALSE
"V1081","Chr02",36914936,0.00465555090025951,0.0988409268055096,0.00949406261125941,0.00472561282456465,0.0209103349379308,-0.0469322085520117,"median_sal_scaled",FALSE
"V1082","Chr02",36931589,0.893711287748923,0.998996531622954,-0.00514288855277588,-0.00156281361284984,0.0081490267619967,-0.00408678194349958,"median_sal_scaled",FALSE
"V1083","Chr02",36954598,0.232458468385731,0.828861549388198,0.0364559134511737,-0.0471084099635647,-0.0352603223255484,0.00118368198668491,"median_temp_scaled",FALSE
"V1084","Chr02",36963103,0.890644881671493,0.998996531622954,-0.0110049282192986,-0.00419980499513222,6.28032125481473e-05,0.00038149359821116,"min_sal_scaled",FALSE
"V1085","Chr02",36964800,0.0236233945770091,0.21409142070388,0.0185302296504315,-0.0362194120421949,-0.0235331808626981,0.0243512979231469,"min_sal_scaled",FALSE
"V1086","Chr02",37042160,0.949463407249437,0.998996531622954,0.0053182091706596,-0.0141888382423716,-0.00266684109054592,0.00191410195619128,"median_temp_scaled",FALSE
"V1087","Chr02",37087298,0.308360716751218,0.877097799120058,0.00532884599591775,0.00225117400741482,0.00736106889435965,-0.0124409895949857,"median_sal_scaled",FALSE
"V1088","Chr02",37150953,0.853578326363504,0.998996531622954,-0.00392282299621244,-0.00468197809083524,0.00857023670312994,-0.00309613321527308,"median_sal_scaled",FALSE
"V1089","Chr02",37159015,0.303526387335032,0.877097799120058,-0.00355343281446856,0.0248713791193514,0.000731484035055622,0.00123238300896616,"max_temp_scaled",FALSE
"V109","Chr01",5314302,0.84685695000012,0.998996531622954,-0.00718339206392061,-0.000994342772416598,-0.00836284282831254,0.000670702588931512,"min_sal_scaled",FALSE
"V1090","Chr02",37193772,0.108519305029201,0.568198870578421,-0.0258977916709029,-0.0254962770622811,-0.0265329574925328,0.00698402254251182,"min_sal_scaled",FALSE
"V1091","Chr02",37317014,0.0118605339107195,0.150663518631566,-0.0350142691738455,-0.00326366164729272,-0.00540539652652447,-0.0039113724223671,"max_temp_scaled",FALSE
"V1092","Chr02",37450941,0.0713047522965203,0.424472996023991,0.00870602895019613,-0.29754160613073,-0.0102620524201361,0.0729025079055912,"min_sal_scaled",FALSE
"V1093","Chr02",37485506,0.603554741941491,0.971545823628789,0.00517658691630876,-0.00948051162213724,-0.00319429129867358,0.00950162461862383,"min_sal_scaled",FALSE
"V1094","Chr02",37496998,0.872565619532892,0.998996531622954,0.00970565178536566,-0.00587039047586625,-0.00510545254263034,0.00406556204482828,"median_temp_scaled",FALSE
"V1095","Chr02",37498132,0.908246651142395,0.998996531622954,-0.00225050912629302,-0.0115771954554341,0.007031913210022,-0.00130516009677263,"median_sal_scaled",FALSE
"V1096","Chr02",37508493,0.294329565151371,0.877097799120058,-0.00409992432316032,0.0189315175758922,-0.00856271969688747,-0.00219029637711441,"max_temp_scaled",FALSE
"V1097","Chr02",37532082,0.890644881671493,0.998996531622954,-0.0110049282192986,-0.00419980499513222,6.28032125481473e-05,0.00038149359821116,"min_sal_scaled",FALSE
"V1098","Chr02",37544137,0.0201658081539206,0.196228825497766,0.00275827356571065,0.000384464775877664,0.00577847922979415,-0.0261979513413698,"median_sal_scaled",FALSE
"V1099","Chr02",37576782,0.0751594877709295,0.436230503079086,0.0175712903665366,0.0328887582874115,-0.0158160372239567,0.0093357336805075,"max_temp_scaled",FALSE
"V11","Chr01",1050676,0.710530413194005,0.998996531622954,0.0123490669420571,-0.00826339701673279,-0.00151197979967903,0.00532412053303416,"median_temp_scaled",FALSE
"V110","Chr01",5322856,0.359122198479435,0.90330985466741,-0.0094086873881746,0.0227395645102661,0.00853536839454385,-0.00131781119454475,"max_temp_scaled",FALSE
"V1100","Chr02",37647210,0.0316444130395859,0.268358765330119,-0.0141235021646578,-0.199149185711068,0.181184160491864,-0.0547928918316546,"median_sal_scaled",FALSE
"V1101","Chr02",37648904,0.957755068582714,0.998996531622954,0.0035799242240997,0.00121632754402824,-0.00895223634865217,0.00514878468917674,"min_sal_scaled",FALSE
"V1102","Chr02",37667854,0.25278511450165,0.828861549388198,-0.0121687948855479,0.023853789319453,0.00238134403718684,-0.000495924966142805,"max_temp_scaled",FALSE
"V1103","Chr02",37704739,0.229038668832798,0.821940187442524,0.0208205180666867,0.00249162495333608,-0.00538220478088186,-0.0111169906300499,"median_temp_scaled",FALSE
"V1104","Chr02",37708115,0.859579691614429,0.998996531622954,0.00099195570245842,0.00948151866045238,0.00608655031521514,0.00166233980511332,"max_temp_scaled",FALSE
"V1105","Chr02",37729635,0.117119414007049,0.5956022461062,0.239263422705846,0.00755751019294063,0.109993614558085,-0.0360982126897357,"median_temp_scaled",FALSE
"V1106","Chr02",37729705,0.287187725470375,0.871901934528059,-0.0019295364821089,0.0312204063959231,0.0341439907763331,-0.0129664726218132,"median_sal_scaled",FALSE
"V1107","Chr02",37735811,0.731503945579772,0.998996531622954,0.00677380768976058,-0.00576613212181985,-0.0117434064324581,0.00229779204382315,"median_temp_scaled",FALSE
"V1108","Chr02",37758470,0.303526387335032,0.877097799120058,-0.00355343281446856,0.0248713791193514,0.000731484035055622,0.00123238300896616,"max_temp_scaled",FALSE
"V1109","Chr02",37918812,0.959463805001129,0.998996531622954,-0.00634873675591023,0.00265161998182428,0.00483167493346156,-0.00353613035498512,"median_sal_scaled",FALSE
"V111","Chr01",5451124,0.0151494976647772,0.16725045421914,0.0112464699004617,-0.0342787242490376,-0.00179602139786399,-0.0351810693318976,"median_temp_scaled",FALSE
"V1110","Chr02",37971412,0.0604985996799887,0.392465274847106,-0.00630583029529983,0.0375367003932289,-0.00898774539770967,-0.0193330594682255,"max_temp_scaled",FALSE
"V1111","Chr02",38074995,0.764050058593242,0.998996531622954,0.00522635572146301,-0.00322789278366991,0.0185153192011743,-0.00818315338968184,"median_sal_scaled",FALSE
"V1112","Chr02",38121661,0.618053991469286,0.974759437974417,0.000737484960072596,-0.00748714707135281,0.000890567003414783,0.00825528988847128,"min_sal_scaled",FALSE
"V1113","Chr02",38123020,0.048703903616957,0.362414341620298,0.0351312949271857,-0.202763911698876,-0.0361641518183051,0.109438217071837,"min_sal_scaled",FALSE
"V1114","Chr02",38123964,0.409547662273165,0.95526166272366,-0.00819384865331086,0.0225565896381406,0.00504699008696006,-0.00088765766276014,"max_temp_scaled",FALSE
"V1115","Chr02",38154591,0.227260630068936,0.818738011499812,0.00276245804196477,0.000561717683248892,0.00470696565443701,-0.0134996591022784,"median_sal_scaled",FALSE
"V1116","Chr02",38193402,0.0049836354093343,0.104347014501648,-0.0370299280340781,0.0950392023816372,0.039935978916544,-0.0121539269298677,"max_temp_scaled",FALSE
"V1117","Chr02",38207102,0.312037452075597,0.87811953724845,0.0302627402080203,0.0731792561921996,0.0463264518776375,-0.000351232132250423,"max_temp_scaled",FALSE
"V1118","Chr02",38269976,0.315959117479329,0.87811953724845,0.00102557329273611,0.00211186192171939,0.00806579273525338,-0.0131643286689818,"median_sal_scaled",FALSE
"V1119","Chr02",38304903,0.409547662273165,0.95526166272366,-0.00819384865331086,0.0225565896381406,0.00504699008696006,-0.00088765766276014,"max_temp_scaled",FALSE
"V112","Chr01",5457301,0.000636133827907056,0.0214985899388226,0.00716478987214461,0.00253278993821345,0.00217062885051406,-0.0389811083673997,"median_temp_scaled",FALSE
"V1120","Chr02",38306589,0.431702752922472,0.95807716218759,0.0183269739421561,0.00139941645347506,-0.00954623956850448,0.00424727909773883,"median_temp_scaled",FALSE
"V1121","Chr02",38360037,0.48293069171192,0.970543170732851,-0.00201193932835889,-0.00195640011873396,0.016219395675891,-0.00412824893288336,"median_sal_scaled",FALSE
"V1122","Chr02",38411451,0.308500455336594,0.877097799120058,-0.0147023153073192,-0.0140391850650265,-0.0151268494239311,0.00281462238099964,"min_sal_scaled",FALSE
"V1123","Chr02",38466615,0.900270852539836,0.998996531622954,0.00514310988863469,-0.00339822547419037,-0.000804442252545252,-0.00354303243811547,"median_temp_scaled",FALSE
"V1124","Chr02",38471802,0.787115121213649,0.998996531622954,-0.000524564825367001,-0.00387191920799986,0.0106319899765821,-0.00319110474326673,"median_sal_scaled",FALSE
"V1125","Chr02",38517254,0.7955541867439,0.998996531622954,0.00290805512004164,-0.00460973545507993,-0.000232928988244965,0.00710574108722408,"min_sal_scaled",FALSE
"V1126","Chr02",38527057,0.79533717194257,0.998996531622954,0.00143773865658777,-0.00397883134579,0.000358966433780017,0.00697720451863621,"min_sal_scaled",FALSE
"V1127","Chr02",38696054,0.928052037769101,0.998996531622954,-0.00440891266813416,0.00957245734682021,-0.00129938963182248,-0.000542282787541997,"max_temp_scaled",FALSE
"V1128","Chr02",38704818,0.678783347537864,0.998996531622954,0.00312461849196359,-0.00516868597011248,0.000445800588920583,0.00801784906434267,"min_sal_scaled",FALSE
"V1129","Chr02",38730374,0.211457602841646,0.801479753092679,-0.0142719466605141,0.0439032019548131,0.0185835175089733,-0.00248972785572631,"max_temp_scaled",FALSE
"V113","Chr01",5460513,0.565594401395022,0.971545823628789,-8.20644566282271e-05,0.0228828276696474,0.00317076539357418,-0.00291352130350008,"max_temp_scaled",FALSE
"V1130","Chr02",38742904,0.538318369309568,0.970543170732851,-0.00364126550246372,-0.00270496706180481,0.0147504425994547,-0.00387442508717919,"median_sal_scaled",FALSE
"V1131","Chr02",38762608,0.247099767236206,0.828861549388198,0.0045445959126082,-0.000380262416185583,0.000865068040466701,-0.0119749224792536,"median_temp_scaled",FALSE
"V1132","Chr02",38827284,0.289975741815066,0.872513728593202,-0.011569893521782,0.0226098502683677,0.00993975255157637,-0.00181595115316768,"max_temp_scaled",FALSE
"V1133","Chr02",38865961,0.566248322553431,0.971545823628789,-0.00166743164709691,-0.0132077814203819,0.0157315688950601,-0.00726946072343713,"median_sal_scaled",FALSE
"V1134","Chr02",38897568,0.518404629435176,0.970543170732851,0.00387588647005384,0.00849634189490853,-0.0121912273350667,0.00527666407175102,"max_temp_scaled",FALSE
"V1135","Chr02",38949117,0.362398405733648,0.909290545295336,-0.0240709832824354,0.116075696215391,0.0877956618572377,-0.0244611082262906,"max_temp_scaled",FALSE
"V1136","Chr02",39020832,0.0458206399781798,0.352946247930954,0.00583787122496154,-0.0380184432339932,-0.0213338840555,0.0236025689728398,"min_sal_scaled",FALSE
"V1137","Chr02",39032867,0.0521582304435287,0.366498468529672,0.0380837289242697,0.0748328253193542,0.00517164994403918,-0.00165676114948644,"max_temp_scaled",FALSE
"V1138","Chr02",39090631,0.891785282067259,0.998996531622954,-0.00424638785918955,0.00064943720841269,0.00878737051718348,-0.00182992906931526,"median_sal_scaled",FALSE
"V1139","Chr02",39109879,0.0114031161002536,0.150663518631566,-0.00300845008938871,-0.00726623143524608,0.0199874814941427,0.0350559995042864,"min_sal_scaled",FALSE
"V114","Chr01",5461106,0.25278511450165,0.828861549388198,-0.0121687948855479,0.023853789319453,0.00238134403718677,-0.000495924966142797,"max_temp_scaled",FALSE
"V1140","Chr02",39191380,0.540952693460682,0.970543170732851,0.0101525215885296,0.0205470609340774,0.00198379323699714,-0.000922969196433567,"max_temp_scaled",FALSE
"V1141","Chr02",39193321,0.583622286204007,0.971545823628789,-0.0131357533697275,-0.00339685633550888,-0.00687523209807034,-0.00346897178502858,"max_temp_scaled",FALSE
"V1142","Chr02",39219810,0.290945496016737,0.874564877135458,-0.00473008909533892,-0.0187179984364172,0.0371050962879083,-0.0134003697615567,"median_sal_scaled",FALSE
"V1143","Chr02",39413667,0.424832686616324,0.95807716218759,-0.00449039269952364,-0.0197576907195002,-0.0048154406303926,0.00911491376155433,"min_sal_scaled",FALSE
"V1144","Chr02",39431008,0.0649573852387354,0.407491651862277,0.0035880128160535,-0.0102566910846691,0.041900062645467,-0.0100418611194786,"median_sal_scaled",FALSE
"V1145","Chr02",39453646,0.238997627031276,0.828861549388198,0.00900340850310106,-0.0202614394355687,0.00174772223369397,0.0159255053424877,"min_sal_scaled",FALSE
"V1146","Chr02",39524517,0.00064439120040608,0.0214985899388226,-0.0428127418027504,-0.00150754593745021,-0.0107798483201961,-0.0027697197143009,"max_temp_scaled",FALSE
"V1147","Chr02",39639790,0.516728711743435,0.970543170732851,0.00607447762936234,0.00142702246561689,0.00891876574446366,0.00967450964429389,"min_sal_scaled",FALSE
"V1148","Chr02",39727942,0.517532929656142,0.970543170732851,0.00778915797573186,0.0220039021956174,0.000364848435462967,-0.00134653207354775,"max_temp_scaled",FALSE
